	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO
ID																																																													
MARCS_160_172		2	4	10	13	24	0	3	8	12	21	2	0	4	12	22	0	2	6	13	20	2	3	7	12	24	2	3	4	13	22	2	3	6	14	26	1	4	7	11	27	0	2	4	9	21	0	3	6	10	23	1	4	7	15	34	-1	2	5	10	29
NMDZ1_890_902		9	19	42	84	175	7	17	43	90	177	11	24	60	120	251	10	20	54	107	211	10	21	50	101	206	7	19	47	96	194	13	24	61	127	255	11	20	58	111	224	9	20	48	100	199	9	19	51	105	212	16	33	85	170	347	14	29	71	145	298
PTK6_436_448		5	11	26	56	110	3	9	21	42	82	4	10	25	49	100	4	7	17	39	74	5	10	26	52	105	3	9	23	42	89	6	9	24	52	101	3	8	21	42	79	7	7	24	56	109	5	10	22	46	92	5	12	28	59	115	4	11	22	50	105
SRC_413_425		0	1	-1	-4	-7	0	0	1	1	-1	1	0	-2	-5	-5	-1	-1	-1	1	3	0	0	0	-2	-2	-1	-1	-1	-1	0	1	-2	0	-1	-2	0	0	1	0	3	-2	0	-1	-3	-10	0	-2	-1	-4	-7	0	-1	-3	-3	-6	0	-1	-3	-1	-5
CAC1C_1974_1986		3	9	24	47	88	2	8	17	38	71	5	10	26	46	100	4	7	21	39	76	5	10	26	51	104	2	8	16	40	80	4	8	22	42	90	3	6	20	37	77	4	9	24	46	100	4	8	20	39	84	6	12	31	61	118	4	9	27	53	109
KPB1_1011_1023		1	4	11	17	39	0	2	5	14	24	1	3	10	15	29	-1	1	7	13	24	3	5	10	18	38	0	3	6	15	24	0	3	6	14	29	1	1	6	14	27	0	3	10	16	45	1	2	9	14	27	1	5	10	16	39	2	2	10	16	35
SRC8_CHICK_423_435		-1	1	2	-1	-5	-2	2	0	0	3	0	0	0	-1	-1	0	-1	1	-2	-3	0	0	1	1	2	-2	-1	-1	2	0	0	1	1	0	2	-1	0	-2	0	3	-1	-1	0	-1	-3	1	-2	1	-3	-2	0	2	-3	1	1	0	-1	1	0	6
ACM5_498_510		1	3	9	16	38	3	2	8	17	37	0	4	10	19	39	1	1	6	13	26	2	2	8	22	37	1	4	9	20	42	1	5	12	22	40	2	6	8	21	37	0	2	8	16	34	1	5	8	20	37	1	6	9	19	42	3	5	10	20	45
BCKD_45_57		1	2	2	1	7	-1	3	4	5	11	1	1	2	5	14	0	2	2	2	11	1	3	3	7	12	0	1	3	4	15	0	1	2	10	15	2	1	5	7	14	-1	0	2	4	9	0	2	4	8	18	0	2	3	10	20	1	2	2	5	12
CSK21_355_367		0	0	-1	-2	-5	0	0	-1	-4	-3	0	0	1	-2	-1	-1	1	-1	-3	0	0	-2	0	0	-3	0	-3	0	0	1	0	0	1	2	1	0	1	0	-1	-1	-1	-1	-1	-4	-8	1	0	0	-1	-1	1	0	1	-2	-3	1	0	-1	-1	1
